[rosmaster.main][INFO] 2020-09-15 01:10:49,841: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-15 01:10:49,842: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-15 01:51:48,074: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:48,076: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:48,077: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:48,079: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,190: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,192: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,194: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,196: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,198: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:50,200: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,309: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,312: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,314: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,317: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,319: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:52,322: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,429: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,432: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,434: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,436: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,440: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:54,442: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,540: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,542: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,543: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,545: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,546: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:56,547: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,661: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,664: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,666: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,669: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,672: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:51:58,674: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,782: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,787: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,789: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,792: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,794: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:00,795: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,901: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,904: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,907: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,909: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,911: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:02,912: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,020: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,022: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,024: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,026: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,027: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:05,029: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,132: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,134: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,137: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,140: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,142: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:07,144: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,252: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,258: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,259: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,261: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,262: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:09,264: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,372: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,374: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,376: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,378: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,380: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:11,381: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,491: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,492: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,494: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,495: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,496: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:13,498: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,611: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,613: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,615: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,617: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,619: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:15,621: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,731: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,733: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,736: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,739: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,741: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:17,743: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,853: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,856: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,859: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,861: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,863: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:19,865: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,970: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,973: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,976: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,978: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,981: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:21,983: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,089: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,091: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,094: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,096: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,100: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:24,103: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,211: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,213: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,215: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,216: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,218: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:26,220: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,337: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,338: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,340: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,342: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,348: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:28,352: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,459: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,462: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,464: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,467: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,469: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:30,471: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,580: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,583: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,586: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,588: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,590: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:32,591: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,699: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,702: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,704: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,706: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,708: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:34,710: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,820: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,822: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,824: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,826: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,828: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:36,829: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,945: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,947: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,949: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,951: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,953: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:38,955: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,065: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,068: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,071: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,073: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,076: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:41,078: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,187: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,191: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,194: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,197: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,199: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:43,201: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,315: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,318: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,320: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,322: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,325: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:45,327: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,433: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,435: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,438: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,440: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,447: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:47,448: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,560: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,563: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,566: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,569: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,572: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:49,573: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,681: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,686: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,688: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,689: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,690: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:51,691: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,800: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,802: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,804: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,806: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,808: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:53,810: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,928: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,931: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,933: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,936: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,939: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:55,941: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,049: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,051: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,055: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,058: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,061: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:52:58,064: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,170: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,173: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,175: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,177: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,179: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:00,180: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,298: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,300: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,303: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,305: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,307: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:02,308: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,418: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,420: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,422: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,423: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,426: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:04,427: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,546: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,549: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,554: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,556: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,559: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:06,561: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,668: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,671: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,674: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,677: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,679: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:08,681: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,789: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,791: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,793: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,795: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,797: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:10,799: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,916: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,918: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,922: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,925: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,927: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:12,929: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,037: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,040: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,042: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,044: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,046: +PARAM [/amcl/initial_cov_yy] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:15,049: +PARAM [/amcl/initial_cov_aa] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:17,157: +PARAM [/amcl/initial_pose_x] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:17,159: +PARAM [/amcl/initial_pose_y] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:17,161: +PARAM [/amcl/initial_pose_a] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:17,163: +PARAM [/amcl/initial_cov_xx] by /amcl
[rosmaster.master][INFO] 2020-09-15 01:53:17,165: +PARAM [/amcl/initial_cov_yy] by /amcl
